,상세영업상태명,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,검색명,업소URL
303,영업,02  846 2211,56.98,156855,서울특별시 동작구 신대방동 708번지 해태보라매타워 ,서울특별시 동작구 보라매로3길 29 지하1층 567849호 (신대방동 해태보라매타워),7071.0,대궁,20200000000000.0,I,2020-06-13 0:23,중국식,193279.5991,443230.4182,중국식,동작구 신대방동대궁,279956796
304,영업,,30.0,156030,서울특별시 동작구 상도동 315-22,서울특별시 동작구 성대로2길 7 1층 (상도동),7042.0,무화,20200000000000.0,I,2021-12-08 0:07,중국식,193893.764,444126.4685,,동작구 상도동무화,1216238643
305,영업,02 5914655,98.0,156861,서울특별시 동작구 흑석동 195-17 ,서울특별시 동작구 흑석로 81 지상2층 (흑석동),6910.0,신룽푸마라탕 중앙대점,20200000000000.0,U,2021-12-14 2:40,중국식,196268.8036,444983.6718,중국식,동작구 흑석동신룽푸마라탕 중앙대점,1399125397
306,영업,02 8268885,247.07,156030,서울특별시 동작구 상도동 578 ,서울특별시 동작구 강남초등길 24 (상도1동),6912.0,채홍,20200000000000.0,U,2021-07-07 2:40,중국식,195683.0856,444770.2851,중국식,동작구 상도동채홍,18705549
307,영업,,58.7,156811,서울특별시 동작구 대방동 502번지 현대아파트현대종합상가 ,서울특별시 동작구 노량진로 40 현대아파트현대종합상가 2층 205206호 (대방동),6940.0,미미향24시중화요리,20200000000000.0,I,2020-05-24 0:23,중국식,193810.0128,445610.1607,중국식,동작구 대방동미미향24시중화요리,-
308,영업,269540099,1049.34,156849,서울특별시 동작구 신대방동 395-70 ,서울특별시 동작구 보라매로5길 15 지상30층 (신대방동),7071.0,차이30(CHAI30),20200000000000.0,U,2020-11-13 2:40,중국식,193232.0279,443314.0572,중국식,동작구 신대방동차이30(CHAI30),-
309,영업,02 8175154,91.18,156807,서울특별시 동작구 대방동 14-9번지 ,서울특별시 동작구 등용로 81 (대방동),6947.0,태원,20100000000000.0,I,2018-08-31 23:59,중국식,193920.9645,445135.8383,중국식,동작구 대방동태원,18736549
310,영업,,89.58,156826,서울특별시 동작구 사당동 1031-19 ,서울특별시 동작구 사당로30길 133 2층 (사당동),7015.0,구라파중식 팬사이,20200000000000.0,I,2021-01-08 0:23,중국식,198235.3151,441849.2088,중국식,동작구 사당동구라파중식 팬사이,-
311,영업,,27.0,156840,서울특별시 동작구 상도동 188-29 ,서울특별시 동작구 성대로29길 63 1층 (상도동),6961.0,삼호핫오리5호점,20200000000000.0,I,2020-11-11 0:23,중국식,194403.6973,444303.4755,중국식,동작구 상도동삼호핫오리5호점,-
312,영업,02 8178741,182.72,156030,서울특별시 동작구 상도동 492-17 ,서울특별시 동작구 상도로62길 33 (상도동),7040.0,가야성,20200000000000.0,U,2020-12-12 2:40,중국식,195815.6142,443722.6586,중국식,동작구 상도동가야성,18705540
313,영업,02 8132261,42.0,156802,서울특별시 동작구 노량진동 211-58 ,서울특별시 동작구 만양로14다길 7 (노량진동),6914.0,자금성,20200000000000.0,U,2022-02-16 2:40,중국식,195105.9805,445453.4938,중국식,동작구 노량진동자금성,20895762
314,영업,,33.53,156860,서울특별시 동작구 흑석동 177-18 ,서울특별시 동작구 흑석로 115 2층 (흑석동),6909.0,미각중식당,20200000000000.0,U,2021-03-07 2:40,중국식,196523.92,445178.7143,중국식,동작구 흑석동미각중식당,1198950774
315,영업,,98.05,156861,서울특별시 동작구 흑석동 190-49 2층3층 ,서울특별시 동작구 흑석로13가길 43 2층3층 (흑석동),6910.0,칠기마라샹궈마라탕 중앙대점,20200000000000.0,U,2020-07-29 2:40,중국식,196361.7793,445025.1352,중국식,동작구 흑석동칠기마라샹궈마라탕 중앙대점,1661609784
316,영업,,47.88,156861,서울특별시 동작구 흑석동 188-15번지 ,서울특별시 동작구 흑석로13가길 29 (흑석동),6910.0,오후홍콩,20200000000000.0,I,2018-08-31 23:59,중국식,196402.9049,445075.1389,중국식,동작구 흑석동오후홍콩,1028772718
317,영업,,69.64,156839,서울특별시 동작구 상도동 347-1 ,서울특별시 동작구 상도로 117 2층 (상도동),6950.0,라사천마라탕 상도점,20200000000000.0,I,2022-02-23 0:22,중국식,194003.2964,444353.4123,중국식,동작구 상도동라사천마라탕 상도점,1102143728
318,영업,02 8252515,90.0,156801,서울특별시 동작구 노량진동 118-5번지 (지상1층 1호) ,서울특별시 동작구 만양로 100 (노량진동(지상1층 1호)),6913.0,부대통령뚝배기,20200000000000.0,I,2018-08-31 23:59,중국식,195016.4678,445570.5183,중국식,동작구 노량진동부대통령뚝배기,954170327
319,영업,,73.0,156800,서울특별시 동작구 노량진동 59-29 ,서울특별시 동작구 노량진로 144 1층 (노량진동),6922.0,딘딘향 노량진역점,20200000000000.0,I,2020-10-14 0:23,중국식,194787.3399,445690.2374,중국식,동작구 노량진동딘딘향 노량진역점,1241458262
320,영업,,35.0,156854,서울특별시 동작구 신대방동 687-7 ,서울특별시 동작구 신대방3길 61 1층 우측점포2호 (신대방동),7069.0,라와마라탕 6호점,20200000000000.0,I,2020-12-09 0:23,중국식,191825.0271,442887.3957,중국식,동작구 신대방동라와마라탕 6호점,1114481871
321,영업,02  821 9957,121.88,156840,서울특별시 동작구 상도동 188-40 ,서울특별시 동작구 상도로 148 (상도동),6959.0,옥문,20200000000000.0,U,2021-12-07 2:40,중국식,194264.015,444500.088,중국식,동작구 상도동옥문,1923250609
322,영업,5945550,138.37,156816,서울특별시 동작구 사당동 145-27번지 ,서울특별시 동작구 동작대로25길 13 (사당동),7008.0,육촌,20200000000000.0,I,2018-08-31 23:59,중국식,198268.1189,442673.6994,중국식,동작구 사당동육촌,458846611
323,영업,267457000,316.0,156813,서울특별시 동작구 노량진동 325번지 신동아리버파크상가 217-220호 ,서울특별시 동작구 만양로 19 (노량진동신동아리버파크상가 217-220호),6920.0,천외천,20200000000000.0,I,2018-08-31 23:59,중국식,195078.2362,445024.4852,중국식,동작구 노량진동천외천,11694371
324,영업,,94.95,156861,서울특별시 동작구 흑석동 189-2번지 ,서울특별시 동작구 흑석로11길 3 (흑석동),6910.0,위씨사현스낵(魏記沙縣小吃),20200000000000.0,U,2020-01-18 2:40,중국식,196425.0545,445064.7482,중국식,동작구 흑석동위씨사현스낵(魏記沙縣小吃),-
325,영업,,27.59,156815,서울특별시 동작구 사당동 77-12 ,서울특별시 동작구 동작대로29나길 35 1층 (사당동),6997.0,홍콩참치만두,20200000000000.0,U,2020-07-31 2:40,중국식,198214.57,443054.4573,중국식,동작구 사당동홍콩참치만두,1129306476
326,영업,,30.0,156804,서울특별시 동작구 노량진동 244-72번지 ,서울특별시 동작구 노량진로8길 70 (노량진동),6929.0,칭따오양꼬치,20200000000000.0,U,2018-09-20 23:59,중국식,194527.6993,445527.4804,중국식,동작구 노량진동칭따오양꼬치,37653479
327,영업,02 8150567,61.47,156810,서울특별시 동작구 대방동 384-7 ,서울특별시 동작구 여의대방로 204-1 (대방동),6945.0,대성관,20200000000000.0,U,2021-12-14 2:40,중국식,193089.259,444765.0316,중국식,동작구 대방동대성관,-
328,영업,,66.0,156877,서울특별시 동작구 흑석동 6-10번지 ,서울특별시 동작구 현충로 94 지상2층 (흑석동),6979.0,럭키데이,20200000000000.0,I,2018-08-31 23:59,중국식,196762.6637,445085.4237,중국식,동작구 흑석동럭키데이,1801717833
329,영업,,92.56,156800,서울특별시 동작구 노량진동 27-10 2층 ,서울특별시 동작구 노량진로 96 (노량진동2층),6927.0,취복루,20200000000000.0,U,2021-09-12 2:40,중국식,194296.5376,445652.782,중국식,동작구 노량진동취복루,21651765
330,영업,,43.0,156846,서울특별시 동작구 상도동 299-58,서울특별시 동작구 국사봉길 74 1층 106호 (상도동),7052.0,차고집냉면 동작점,20200000000000.0,U,2021-12-06 22:07,냉면집,193790.5229,443823.891,,동작구 상도동차고집냉면 동작점,1212136013
331,영업,02 5889255,19.42,156879,서울특별시 동작구 사당동 206-12번지 (지상1층) ,서울특별시 동작구 사당로4길 13 (사당동(지상1층)),7030.0,강남식당,20200000000000.0,I,2018-08-31 23:59,김밥(도시락),196942.7009,442766.0717,김밥(도시락),동작구 사당동강남식당,994992031
332,영업,8133838,23.2,156843,서울특별시 동작구 상도동 250-16 ,서울특별시 동작구 성대로5길 2 (상도동),6960.0,김밥이맛있는집,20200000000000.0,U,2021-12-09 2:40,김밥(도시락),194027.1309,444137.2806,김밥(도시락),동작구 상도동김밥이맛있는집,18696397
333,영업,,57.81,156030,서울특별시 동작구 상도동 507-3번지 ,서울특별시 동작구 상도로61길 72 지하1층 B102호 (상도동),7027.0,추억과김밥,20200000000000.0,I,2018-08-31 23:59,김밥(도시락),196284.0741,443586.544,김밥(도시락),동작구 상도동추억과김밥,18698641
334,영업,28240216,29.5,156030,서울특별시 동작구 상도동 535 ,서울특별시 동작구 상도로30길 40 1층 101호 (상도동 두산위브트레지움아파트상가),6964.0,해피트리,20200000000000.0,U,2020-10-24 2:40,김밥(도시락),194870.3844,444631.1127,김밥(도시락),동작구 상도동해피트리,1842791728
335,영업,7078080684,14.5,156838,서울특별시 동작구 상도동 181-15 ,서울특별시 동작구 장승배기로 68 1층 (상도동),6963.0,건강한하루김밥,20200000000000.0,U,2020-10-24 2:40,김밥(도시락),194597.1781,444612.8455,김밥(도시락),동작구 상도동건강한하루김밥,-
