상세영업상태명,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,업소URL
영업,5469994,229.97,135895,서울특별시 강남구 신사동 624-47 지하1층 ,서울특별시 강남구 언주로165길 7-4 (신사동지하1층),6023.0,장사랑,20200000000000.0,U,2021-01-21 2:40,한식,202786.9604,447037.7782,한식,11384660
영업,2,110.7,135936,서울특별시 강남구 역삼동 830-35번지 ,서울특별시 강남구 역삼로3길 16 (역삼동),6243.0,나주곰탕 강남역점,20200000000000.0,I,2018-08-31 23:59,한식,202712.9554,443599.4898,한식,-
영업,,116.56,135891,서울특별시 강남구 신사동 576-8번지 지상1층 ,서울특별시 강남구 논현로167길 12 (신사동지상1층),6030.0,떡쌈시대,20200000000000.0,I,2018-08-31 23:59,한식,202347.5671,446949.9847,한식,13487384
영업,,66.0,135936,서울특별시 강남구 역삼동 832-31 ,서울특별시 강남구 강남대로66길 11 지상1층 (역삼동),6252.0,바른식당,20200000000000.0,I,2021-07-01 0:22,한식,202732.9458,443314.5043,한식,1869275708
영업,5456857,330.58,135827,서울특별시 강남구 논현동 198-0 지상1층지하1층 ,서울특별시 강남구 강남대로114길 8 (논현동지상1층지하1층),6120.0,삼육가,20200000000000.0,U,2020-11-12 2:40,한식,202133.0921,444827.0168,한식,37365742
영업,205678300,154.35,135914,서울특별시 강남구 역삼동 668-18번지 ,서울특별시 강남구 논현로94길 3 1층 (역삼동),6140.0,뽕사부,20200000000000.0,I,2018-08-31 23:59,한식,203174.298,444467.5446,한식,1331600173
영업,02 5381959,52.64,135910,서울특별시 강남구 역삼동 644-9 지하1층 ,서울특별시 강남구 테헤란로25길 15 (역삼동지하1층),6131.0,근성순대,20200000000000.0,U,2021-11-18 2:40,한식,203042.435,444377.61,한식,1267519839
영업,,125.02,135915,서울특별시 강남구 역삼동 673-36 ,서울특별시 강남구 테헤란로37길 27 지하1층 (역삼동),6139.0,밥아저씨F&B,20200000000000.0,U,2022-01-02 2:40,한식,203476.4785,444648.0155,한식,-
영업,02  578 8793,30.0,135928,서울특별시 강남구 역삼동 778-18번지 지상1층103호 ,서울특별시 강남구 언주로69길 23-3 (역삼동지상1층103호),6226.0,전주콩나물국밥집,20100000000000.0,I,2018-08-31 23:59,한식,203793.7738,443749.5125,한식,13392135
영업,,99.17,135090,서울특별시 강남구 삼성동 159-9번지 도심공항타워지하1층4호 ,,,어머니황태,20100000000000.0,I,2018-08-31 23:59,한식,205259.5276,445361.9371,한식,1287999048
영업,,216.0,135825,서울특별시 강남구 논현동 164-16번지 지상1층 ,서울특별시 강남구 학동로2길 50 (논현동지상1층),6114.0,교촌치킨 논현1호점,20200000000000.0,U,2019-08-15 2:40,한식,202001.4231,445126.2178,한식,1984811298
영업,02 5071080,148.76,135962,서울특별시 강남구 개포동 1215-0번지 지상1층101호 ,서울특별시 강남구 개포로28길 4 (개포동지상1층101호),6308.0,밀란,20200000000000.0,I,2018-08-31 23:59,한식,204269.7768,441824.14,한식,18416891
영업,02 5669947,56.96,135921,서울특별시 강남구 역삼동 730-9번지 ,서울특별시 강남구 역삼로37길 14 (역삼동),6225.0,서울식당,20200000000000.0,U,2019-06-12 2:40,한식,203731.3431,444073.6492,한식,18591095
영업,02 5613811,153.54,135840,서울특별시 강남구 대치동 894-18번지 지상1층 ,서울특별시 강남구 삼성로81길 34 (대치동지상1층),6196.0,풍년집,20200000000000.0,I,2018-08-31 23:59,한식,204781.903,444644.188,한식,-
영업,,60.0,135500,서울특별시 강남구 대치동 1022-1 지상1층 ,서울특별시 강남구 도곡로 440 (대치동지상1층),6279.0,대치점 싸다김밥,20200000000000.0,U,2021-01-08 2:40,한식,205115.0896,443964.6219,한식,1608061003
영업,,156.73,135840,서울특별시 강남구 대치동 896-36 ,서울특별시 강남구 선릉로86길 42 지상3층 (대치동),6197.0,조개천국,20200000000000.0,U,2021-08-21 2:40,한식,204627.4235,444635.7852,한식,1036609613
영업,,12.5,135748,서울특별시 강남구 역삼동 648-23 여삼빌딩 ,서울특별시 강남구 테헤란로 123 여삼빌딩 지하1층 주방23호 (역삼동),6133.0,남포동 수제비,20200000000000.0,U,2022-01-27 2:40,한식,202716.535,444150.93,한식,1562202958
영업,02  515 3343,707.71,135954,서울특별시 강남구 청담동 91-12번지 청담동JS 빌딩 ,서울특별시 강남구 도산대로 421 청담동JS 빌딩 지상1층 2층 (청담동),6016.0,창고43 청담점,20200000000000.0,I,2019-10-17 0:22,한식,203639.9209,446854.215,한식,1049581593
영업,,21.0,135826,서울특별시 강남구 논현동 176-24,서울특별시 강남구 논현로115길 10 지하1층 3호 (논현동),6117.0,고수의 레시피,20200000000000.0,I,2021-12-08 0:04,한식,202758.9873,445201.3268,,-
영업,02  508 8584,94.28,135914,서울특별시 강남구 역삼동 664-31번지 ,서울특별시 강남구 언주로99길 9 지상1층 (역삼동),6137.0,담뿍화로된장 언주로점,20200000000000.0,I,2019-10-04 2:22,한식,203478.4503,444829.7145,한식,1146096967
영업,,104.92,135879,서울특별시 강남구 삼성동 155-20 도선빌딩,서울특별시 강남구 테헤란로83길 31 도선빌딩 지하1층 (삼성동),6167.0,화양연화,20200000000000.0,U,2021-12-04 0:02,한식,204963.43,445244.235,,1454404563
영업,02  34620520,60.0,135860,서울특별시 강남구 도곡동 954-18번지 지하1층 2호,서울특별시 강남구 남부순환로355길 9 지하1층 2호 (도곡동),6267.0,말죽거리,20200000000000.0,I,2018-08-31 23:59,한식,203106.0658,442603.6321,한식,1877799482
영업,,835.87,135947,서울특별시 강남구 일원동 717번지 삼성생명 일원역 빌딩 ,서울특별시 강남구 일원로 115 지하1층 B103-1호 (일원동),6355.0,풀무원푸드앤컬처 서울병원 일원점,20200000000000.0,U,2019-11-29 2:40,한식,207399.5517,442426.3993,한식,-
영업,02  569 6098,21.0,135860,서울특별시 강남구 도곡동 957-11번지 스타클래스상가117호 ,서울특별시 강남구 남부순환로 2615 (도곡동스타클래스상가117호),6267.0,근이네 조개전골,20200000000000.0,I,2018-08-31 23:59,한식,203092.722,442550.6346,한식,1807443956
영업,,62.08,135915,서울특별시 강남구 역삼동 678-5번지 ,서울특별시 강남구 논현로94길 32 지하1층 (역삼동),6141.0,엄마밥상,20200000000000.0,I,2018-08-31 23:59,한식,203377.9688,444523.03,한식,20118729
영업,,125.62,135897,서울특별시 강남구 신사동 663-11 ,서울특별시 강남구 언주로172길 60 지상1층 (신사동),6018.0,박대박,20200000000000.0,U,2022-03-10 2:40,한식,203340.6474,447170.103,한식,1432887873
영업,02  565 5123,117.0,135841,서울특별시 강남구 대치동 901-38 1층 ,서울특별시 강남구 삼성로81길 37 1층 (대치동),6196.0,오레노카츠,20200000000000.0,U,2021-02-18 2:40,한식,204761.3801,444609.7597,한식,1488199141
영업,,33.0,135833,서울특별시 강남구 논현동 276-1번지 ACROHILLS논현 ,서울특별시 강남구 언주로 604 지1층 117호 (논현동 ACROHILLS논현),6102.0,엄마냉장고,20200000000000.0,I,2018-08-31 23:59,한식,203374.475,445256.691,한식,-
영업,070 52201782,16.93,135891,서울특별시 강남구 신사동 576-5 ,서울특별시 강남구 압구정로28길 22-5 지하1층 7호 (신사동),6030.0,백반의 장미,20200000000000.0,I,2020-08-02 0:23,한식,202332.9946,446975.2817,한식,-
영업,,128.92,135826,서울특별시 강남구 논현동 192-0번지 지상1층 ,서울특별시 강남구 봉은사로25길 18 (논현동지상1층),6122.0,부잣집,20200000000000.0,I,2018-08-31 23:59,한식,202790.3679,445121.5708,한식,1488395615
영업,,452.95,135878,서울특별시 강남구 삼성동 145-19번지 ,서울특별시 강남구 삼성로 564 지상2층지상3층 (삼성동),6163.0,주)봉산집,20200000000000.0,U,2019-01-19 2:40,한식,204730.3026,445524.3512,한식,-
영업,205639863,166.5,135847,서울특별시 강남구 대치동 957-13번지 ,서울특별시 강남구 삼성로 430 지상1층 (대치동),6185.0,종로빈대떡 JBD,20200000000000.0,U,2019-11-06 2:40,한식,205041.7753,444788.7395,한식,1331973460
영업,02 5395001,51.8,135924,서울특별시 강남구 역삼동 742-29번지 ,서울특별시 강남구 논현로79길 63 (역삼동),6245.0,초가집,20200000000000.0,I,2018-08-31 23:59,한식,202933.9459,443755.881,한식,20635217
영업,,25.8,135918,서울특별시 강남구 역삼동 707-34 한신인터밸리24빌딩 ,서울특별시 강남구 테헤란로 322 한신인터밸리24빌딩 지하2층 B123호 (역삼동),6211.0,숲속에 밀밭,20200000000000.0,U,2021-12-11 2:40,한식,204044.7899,444529.8404,한식,-
영업,,2.06,135829,서울특별시 강남구 논현동 215-15 ,서울특별시 강남구 논현로124길 5 2층 14호 (논현동),6105.0,본리스치킨,20200000000000.0,U,2021-12-25 2:40,한식,202766.247,445582.0189,한식,-
영업,,47.42,135843,서울특별시 강남구 대치동 923-11번지 지상1층 ,서울특별시 강남구 선릉로64길 15-10 (대치동지상1층),6205.0,향호면옥,20200000000000.0,I,2018-08-31 23:59,한식,204653.4881,444059.0389,한식,20717567
영업,,102.76,135854,서울특별시 강남구 도곡동 518-10번지 지상1층 ,서울특별시 강남구 논현로 142 (도곡동지상1층),6301.0,한스포,20200000000000.0,I,2018-08-31 23:59,한식,203736.9347,442248.9612,한식,13476805
영업,02 5682724,362.02,135500,서울특별시 강남구 대치동 1021-3번지 덕산빌딩지하1층 ,서울특별시 강남구 도곡로 450 (대치동덕산빌딩지하1층),6279.0,정성본샤브수끼칼국수,20100000000000.0,I,2018-08-31 23:59,한식,205214.685,443990.99,한식,11691751
영업,,100.07,135915,서울특별시 강남구 역삼동 675-1번지 지상1층 ,서울특별시 강남구 테헤란로39길 40 (역삼동지상1층),6139.0,제주도야지빵경이네,20200000000000.0,I,2018-08-31 23:59,한식,203537.8056,444771.5029,한식,-
영업,,112.0,135847,서울특별시 강남구 대치동 961-16 ,서울특별시 강남구 삼성로72길 5 1층 (대치동),6186.0,조은식당,20200000000000.0,U,2021-06-02 2:40,한식,205201.5306,444496.4225,한식,12837431
영업,,234.0,135816,서울특별시 강남구 논현동 66-1 지상1층 ,서울특별시 강남구 논현로150길 4 (논현동지상1층),6049.0,보승회관(을지병원사거리),20200000000000.0,U,2020-08-29 2:40,한식,202491.8215,446297.0716,한식,-
영업,,82.64,135891,서울특별시 강남구 신사동 569-18번지 지상1층 ,서울특별시 강남구 논현로161길 16 (신사동지상1층),6031.0,대박삼겹살,20100000000000.0,I,2018-08-31 23:59,한식,202304.1505,446821.2779,한식,18835169
영업,234614422,106.22,135962,서울특별시 강남구 개포동 1193-7 ,서울특별시 강남구 논현로10길 13 (개포동),6312.0,원조본점닭한마리,20200000000000.0,U,2021-12-16 2:40,한식,204317.7583,441367.4613,한식,-
영업,,41.0,135802,서울특별시 강남구 개포동 160-9 지하1층 ,서울특별시 강남구 선릉로6길 19 지하1층 (개포동),6325.0,(주)하나케터링 개포동지점,20200000000000.0,U,2020-08-16 2:40,한식,205451.6985,442351.4883,한식,-
영업,02 5299989,105.87,135854,서울특별시 강남구 도곡동 416-11번지 지상1층 ,서울특별시 강남구 논현로36길 21 (도곡동지상1층),6296.0,오가네족발,20200000000000.0,I,2018-08-31 23:59,한식,203785.4128,442548.1712,한식,20854829
영업,,111.77,135913,서울특별시 강남구 역삼동 655-7,서울특별시 강남구 언주로107길 23 지상2층 주방14호 (역삼동),6137.0,키친스탠다드 강남점 14호,20200000000000.0,I,2021-12-04 22:01,한식,203236.8723,445017.3665,,-
영업,5650092,57.84,135843,서울특별시 강남구 대치동 923-0번지 지상1층 ,서울특별시 강남구 선릉로68길 12 (대치동지상1층),6205.0,커피볶는곰,20100000000000.0,I,2018-08-31 23:59,한식,204599.8755,444092.8811,한식,13445733
영업,02 5699247,77.2,135910,서울특별시 강남구 역삼동 644-14번지 지상1층 ,서울특별시 강남구 테헤란로25길 9-8 (역삼동지상1층),6131.0,양재오제섞어,20200000000000.0,I,2018-08-31 23:59,한식,203002.0948,444341.3987,한식,37307613
영업,,351.0,135875,서울특별시 강남구 삼성동 128-3번지 지상12층 ,서울특별시 강남구 삼성로 529 지상12층 (삼성동),6157.0,광양불고기,20200000000000.0,I,2018-08-31 23:59,한식,204790.956,445216.6724,한식,13150513
영업,205662865,28.92,135928,서울특별시 강남구 역삼동 770-12번지 ,서울특별시 강남구 역삼로34길 8 (역삼동),6227.0,옛날김치찌개,20200000000000.0,I,2018-08-31 23:59,한식,203654.9799,443825.4434,한식,37943649
영업,02 5556775,247.36,135830,서울특별시 강남구 논현동 230-20번지 지하1층 ,서울특별시 강남구 언주로113길 14 (논현동지하1층),6108.0,미우가,20200000000000.0,U,2019-07-07 2:40,한식,203132.1372,445243.8766,한식,38571747
영업,,67.6,135190,서울특별시 강남구 세곡동 164-10 ,서울특별시 강남구 밤고개로36길 6 지상1층 34호 (세곡동),6365.0,곤지암 소머리국밥,20200000000000.0,U,2022-03-12 2:40,한식,209428.4282,440137.9506,한식,1954776585
영업,02 5697026,111.7,135838,서울특별시 강남구 대치동 628-0번지 지상2층201호 ,서울특별시 강남구 남부순환로 2915 (대치동지상2층201호),6280.0,봉피양(대치),20200000000000.0,U,2019-04-10 2:40,한식,205139.2062,443414.5384,한식,-
영업,,60.0,135861,서울특별시 강남구 도곡동 959-27번지 ,서울특별시 강남구 남부순환로 2629 지하1층 1호 (도곡동),6268.0,마린한식,20200000000000.0,I,2019-10-27 0:23,한식,203233.9106,442576.5654,한식,1023697788
영업,,36.0,135964,서울특별시 강남구 개포동 1230-9 ,서울특별시 강남구 논현로16길 17 지상1층 104호 (개포동),6307.0,진가네,20200000000000.0,I,2021-06-10 0:22,한식,204154.8152,441626.8098,한식,1965904313
영업,,22.6,135936,서울특별시 강남구 역삼동 832-2번지 ,서울특별시 강남구 강남대로 330 지하1층 1호 (역삼동),6252.0,전주밥차,20200000000000.0,I,2018-08-31 23:59,한식,202641.61,443388.09,한식,1060850792
영업,205470824,78.72,135890,서울특별시 강남구 신사동 549-9 에덴상가지상1층1011호 ,서울특별시 강남구 논현로175길 68 (신사동에덴상가지상1층1011호),6029.0,시골밥상신사점,20200000000000.0,U,2021-10-27 2:40,한식,202002.3837,446874.7722,한식,-
영업,,132.23,135891,서울특별시 강남구 신사동 567-19번지 지상1층 ,서울특별시 강남구 논현로161길 13 (신사동지상1층),6031.0,구정칼국수,20200000000000.0,I,2018-08-31 23:59,한식,202318.8511,446789.1104,한식,-
영업,,33.0,135903,서울특별시 강남구 압구정동 455번지 ,서울특별시 강남구 압구정로29길 68 지하1층 (압구정동),6004.0,은혜식당,20100000000000.0,I,2018-08-31 23:59,한식,202454.97,447748.161,한식,38307275
영업,,9.94,135907,서울특별시 강남구 역삼동 603-4 ,서울특별시 강남구 봉은사로16길 14 지하1층 9호 (역삼동),6124.0,우기네 한끼요,20200000000000.0,I,2022-03-23 0:22,한식,202557.3738,444807.3377,한식,-
영업,02 568 1577,95.68,135909,서울특별시 강남구 역삼동 641-8번지 3층 ,서울특별시 강남구 논현로 519 3층 (역삼동),6131.0,평가옥 3호점,20100000000000.0,I,2018-08-31 23:59,한식,203085.6234,444509.8833,한식,-
영업,02 5511313,72.6,135090,서울특별시 강남구 삼성동 159번지 코엑스몰 A동 46호,서울특별시 강남구 영동대로 511 A동 46호 (삼성동코엑스몰),6164.0,뽀모도로,20000000000000.0,I,2018-08-31 23:59,한식,205130.5917,445590.0968,한식,34807305
영업,02 5435951,131.64,135829,서울특별시 강남구 논현동 213-36번지 ,서울특별시 강남구 논현로128길 22-4 (논현동),6105.0,순천만식당,20100000000000.0,I,2018-08-31 23:59,한식,202860.6566,445698.0572,한식,18844088
영업,02  547 9111,627.58,135812,서울특별시 강남구 논현동 7-15 대광빌딩,서울특별시 강남구 도산대로 176 대광빌딩 지상1층 101호 (논현동),6040.0,한우만찬 강남점,20200000000000.0,U,2021-12-06 22:04,한식,202396.7383,446331.8226,,1526748736
영업,205465739,445.5,135957,서울특별시 강남구 청담동 129-10 ,서울특별시 강남구 도산대로101길 6 지하1층 지상1층 (청담동),6013.0,(주)새벽집,20200000000000.0,U,2021-07-29 2:40,한식,204606.9979,447032.3374,한식,-
영업,02 5153176,78.0,135826,서울특별시 강남구 논현동 193-32번지 지상1층 ,서울특별시 강남구 논현로111길 20 (논현동지상1층),6122.0,아바이왕순대,20000000000000.0,I,2018-08-31 23:59,한식,202750.1228,445034.9702,한식,37724908
영업,02 5187061,105.78,135897,서울특별시 강남구 신사동 657-8번지 지상2층 ,서울특별시 강남구 선릉로155길 30 (신사동지상2층),6018.0,락앤롤(ROCK&ROLL),20200000000000.0,I,2018-08-31 23:59,한식,203218.9782,447070.9607,한식,-
영업,,30.67,135829,서울특별시 강남구 논현동 225-6 논현 아이파크,서울특별시 강남구 언주로 615 논현 아이파크 103동 지하1층 B132호 (논현동),6107.0,아프릴로,20200000000000.0,U,2021-12-03 22:01,한식,203108.3618,445369.4291,,-
영업,,92.65,135922,서울특별시 강남구 역삼동 705-9번지 지하1층 ,서울특별시 강남구 테헤란로 329 (역삼동지하1층),6150.0,준 일식,20100000000000.0,I,2018-08-31 23:59,한식,204125.3126,444715.4261,한식,1565338722
영업,,117.3,135931,서울특별시 강남구 역삼동 817-12 지상2층,서울특별시 강남구 강남대로96길 11 (역삼동지상2층),6129.0,해담아구찜 강남본점,20200000000000.0,U,2021-12-05 23:02,한식,202397.1378,444191.1054,,-
영업,,4.58,135841,서울특별시 강남구 대치동 901-23,서울특별시 강남구 삼성로81길 43 지상2층 18호 (대치동),6196.0,우화옥 대치점,20200000000000.0,U,2021-12-08 0:05,한식,204729.8538,444596.8721,,-
영업,,24.24,135515,서울특별시 강남구 역삼동 788-20번지 ,서울특별시 강남구 논현로64길 14 (역삼동),6231.0,봄이든부대찌개 역삼점,20200000000000.0,I,2018-08-31 23:59,한식,203597.4046,443488.7603,한식,183197523
영업,200000000,32.7,135930,서울특별시 강남구 역삼동 797-3번지 ,서울특별시 강남구 논현로 333 (역삼동),6248.0,춘천불닭갈비,20200000000000.0,U,2020-02-16 2:40,한식,203413.0649,443641.82,한식,1970417188
영업,5081689,144.0,135843,서울특별시 강남구 대치동 922-17번지 ,서울특별시 강남구 선릉로64길 11-5 지상1층 (대치동),6205.0,대치골한우곱창,20200000000000.0,I,2018-08-31 23:59,한식,204605.0529,444012.4198,한식,20840192
영업,,99.0,135889,서울특별시 강남구 신사동 546-20 지상1층 ,서울특별시 강남구 압구정로14길 32 지상1층 (신사동),6029.0,지구당 신사점,20200000000000.0,U,2020-07-04 2:40,한식,201989.1245,446671.3274,한식,36166760
영업,,60.0,135949,서울특별시 강남구 청담동 19-19 ,서울특별시 강남구 선릉로148길 52 지상1층 (청담동),6064.0,청담19,20200000000000.0,U,2020-11-13 2:40,한식,203799.4573,446738.757,한식,-
영업,205571221,157.47,135907,서울특별시 강남구 역삼동 604-11 ,서울특별시 강남구 봉은사로 150 (역삼동),6125.0,삼정뷔페,20200000000000.0,U,2021-04-24 2:40,한식,202699.2261,444846.7642,한식,32794720
영업,02  552 7247,27.0,135936,서울특별시 강남구 역삼동 830-41번지 지상1층101호 ,서울특별시 강남구 역삼로7길 17 (역삼동지상1층101호),6243.0,닌스시,20200000000000.0,I,2018-08-31 23:59,한식,202807.017,443680.5067,한식,34753394
영업,,70.76,135833,서울특별시 강남구 논현동 269-17 ,서울특별시 강남구 선릉로111길 10 지상1층 101호 (논현동),6103.0,언니네 집밥 1호점,20200000000000.0,I,2020-08-23 0:23,한식,203691.7517,445401.5345,한식,1272446515
영업,,99.0,135887,서울특별시 강남구 신사동 501번지 지상15층 ,서울특별시 강남구 강남대로 616 지상15층 1502호 (신사동),6035.0,존하우스,20200000000000.0,I,2018-08-31 23:59,한식,201677.9259,446068.4426,한식,33152568
영업,,119.5,135931,서울특별시 강남구 역삼동 817-11번지 ,서울특별시 강남구 강남대로96길 9 지상2층 (역삼동),6129.0,내가찜한닭 강남역점,20200000000000.0,I,2018-08-31 23:59,한식,202382.761,444185.9164,한식,382411853
영업,220166789,120.46,135090,서울특별시 강남구 삼성동 159-9번지 도심공항타워지하1층11호 ,,,미스터순두부,20000000000000.0,I,2018-08-31 23:59,한식,205259.5276,445361.9371,한식,36166483
영업,,66.64,135945,서울특별시 강남구 일원동 666-8번지 ,서울특별시 강남구 일원로9길 40 (일원동),6343.0,모던통닭 일원점,20200000000000.0,U,2019-10-24 2:40,한식,207435.4275,443113.2088,한식,1193306900
영업,54580765,179.58,135894,서울특별시 강남구 신사동 617-9번지 ,서울특별시 강남구 언주로173길 8 1층 (신사동),6023.0,(주)정성담에프앤비,20200000000000.0,I,2018-08-31 23:59,한식,202828.5582,447349.9438,한식,-
영업,5652258,107.88,135924,서울특별시 강남구 역삼동 738-10번지 2층 ,서울특별시 강남구 논현로85길 5-3 (역삼동2층),6237.0,홍가네,20200000000000.0,I,2018-08-31 23:59,한식,203211.538,444086.5537,한식,1407993881
영업,02  565 1770,274.95,135818,서울특별시 강남구 논현동 88 남송빌딩 ,서울특별시 강남구 논현로132길 12 남송빌딩 지상1층 (논현동),6052.0,오마이양대창 학동역점,20200000000000.0,U,2021-04-09 2:40,한식,202713.8745,445843.6025,한식,1735177101
영업,02  552 9907,330.56,135936,서울특별시 강남구 역삼동 831-5번지 지상12층 ,서울특별시 강남구 역삼로1길 19 지상12층 (역삼동),6242.0,만족오향족발 강남점,20200000000000.0,I,2018-08-31 23:59,한식,202600.9344,443590.1343,한식,-
영업,,130.85,135924,서울특별시 강남구 역삼동 738-17 ,서울특별시 강남구 논현로85길 5-13 지상1층 101호 (역삼동),6237.0,아쭈맛나,20200000000000.0,I,2021-04-29 0:23,한식,203198.5565,444024.179,한식,1677780533
영업,2,36.36,135885,서울특별시 강남구 수서동 724번지 ,서울특별시 강남구 광평로 280 지하2층 109호 (수서동 로즈데일오피스텔),6367.0,오마이캡틴,20200000000000.0,U,2019-11-09 2:40,한식,209052.0725,442797.1382,한식,1085356789
영업,02 5015357,95.25,135847,서울특별시 강남구 대치동 957-6번지 ,서울특별시 강남구 삼성로86길 16 (대치동),6185.0,옛맛명동칼국수,20100000000000.0,I,2018-08-31 23:59,한식,205127.2257,444840.7396,한식,20862506
영업,,31.0,135829,서울특별시 강남구 논현동 225-6 논현 아이파크,서울특별시 강남구 언주로 615 논현 아이파크 103동 지하1층 B114호 (논현동),6107.0,88식당 신논현점,20200000000000.0,U,2021-12-06 22:04,한식,203108.3618,445369.4291,,-
영업,,134.3,135915,서울특별시 강남구 역삼동 670-3 ,서울특별시 강남구 테헤란로27길 36 지상1층 (역삼동),6140.0,뚝배기양평해장국 역삼직영점,20200000000000.0,U,2021-05-06 2:40,한식,203233.7659,444610.9234,한식,1536868855
영업,,36.32,135923,서울특별시 강남구 역삼동 735-17번지 역삼 푸르지오 시티 ,서울특별시 강남구 논현로85길 52 역삼 푸르지오 시티 1층 108호 (역삼동),6235.0,블루글라스,20200000000000.0,I,2020-03-22 0:23,한식,202905.3032,443996.9848,한식,1675454875
영업,,139.11,135861,서울특별시 강남구 도곡동 959-27 지상1층 ,서울특별시 강남구 남부순환로 2629 (도곡동지상1층),6268.0,더한순대,20200000000000.0,U,2021-11-21 2:40,한식,203233.9106,442576.5654,한식,1296599077
영업,02 5627207,34.79,135840,서울특별시 강남구 대치동 897-22번지 .35 ,서울특별시 강남구 선릉로86길 18 (대치동.35),6198.0,맘앤드죽,20100000000000.0,I,2018-08-31 23:59,한식,204461.974,444567.8999,한식,-
영업,,71.37,135910,서울특별시 강남구 역삼동 644-5 지하1층 ,서울특별시 강남구 강남대로94길 89 지하1층 (역삼동),6131.0,더드림역삼점,20200000000000.0,U,2022-02-11 2:40,한식,202971.7509,444307.2441,한식,33624794
영업,,687.84,135933,서울특별시 강남구 역삼동 823-16번지 지하1층 ,서울특별시 강남구 논현로85길 70 (역삼동지하1층),6234.0,(주)해담채강남,20200000000000.0,U,2019-11-22 2:40,한식,202801.2939,443952.3356,한식,-
영업,,271.0,135517,서울특별시 강남구 청담동 92-12 파크빌딩 ,서울특별시 강남구 도산대로67길 7 파크빌딩 지하1층 (청담동),6016.0,우월,20200000000000.0,I,2021-11-14 0:22,한식,203854.6927,446917.7943,한식,1448804132
영업,02 5298248,82.5,135854,서울특별시 강남구 도곡동 417-2번지 101호 ,서울특별시 강남구 논현로38길 38-6 (도곡동101호),6296.0,스타쉐프,20100000000000.0,I,2018-08-31 23:59,한식,203899.4643,442561.5396,한식,11855736
영업,02 5142935,67.86,135821,서울특별시 강남구 논현동 116-2번지 ,서울특별시 강남구 학동로45길 3-4 (논현동),6061.0,김봉남 포장마차,20200000000000.0,U,2019-01-16 2:40,한식,203255.8515,446048.5127,한식,35652451
영업,02 5749875,54.59,135270,서울특별시 강남구 도곡동 146-92번지 ,서울특별시 강남구 언주로 211 (도곡동),6273.0,동촌식품(주),20000000000000.0,I,2018-08-31 23:59,한식,204044.9151,443372.9217,한식,-
영업,02  541 8253,90.44,135996,서울특별시 강남구 논현동 209 삼환아르누보3,서울특별시 강남구 학동로 224 삼환아르누보3 지상1층 109호 (논현동),6104.0,조선제일족발,20200000000000.0,U,2021-12-04 22:06,한식,202877.1913,445803.4228,,1033443305
영업,,31.44,135894,서울특별시 강남구 신사동 615-1 코끼리상가,서울특별시 강남구 압구정로 216 코끼리상가 지상1층 10호 (신사동),6023.0,종로빈대떡 압구정점,20200000000000.0,U,2021-12-05 21:00,한식,202672.3791,447313.3622,,-
영업,,65.55,135821,서울특별시 강남구 논현동 107-3 다온,서울특별시 강남구 언주로140길 18 다온 지하1층지상1층 (논현동),6058.0,다온식당,20200000000000.0,I,2021-12-06 23:04,한식,203189.9239,446243.2,,1568318079
영업,,111.77,135913,서울특별시 강남구 역삼동 655-7,서울특별시 강남구 언주로107길 23 지상2층 주방22호 (역삼동),6137.0,키친스탠다드 강남점 22호,20200000000000.0,I,2021-12-04 22:06,한식,203236.8723,445017.3665,,-
영업,234442520,21.17,135825,서울특별시 강남구 논현동 166-4 지상1층102호,서울특별시 강남구 강남대로122길 20 (논현동지상1층102호),6119.0,유쾌한접시,20200000000000.0,U,2021-12-04 22:06,한식,202107.142,445093.0422,,13567779
영업,20576500,883.75,135504,서울특별시 강남구 도곡동 180-1 지하1층지상123층 ,서울특별시 강남구 남부순환로 2743 (도곡동지하1층지상123층),6274.0,백마 김씨네,20200000000000.0,U,2022-02-09 2:40,한식,203968.0369,442776.383,한식,11887797
영업,02 5402596,708.0,135818,서울특별시 강남구 논현동 89-10번지 ,서울특별시 강남구 학동로 231 (논현동),6053.0,남포면옥,20200000000000.0,I,2018-08-31 23:59,한식,202955.5882,445927.244,한식,-
영업,,58.08,135922,서울특별시 강남구 역삼동 705-9번지 ,서울특별시 강남구 테헤란로 329 지하1층 116호 (역삼동 삼흥오피스텔),6150.0,이모네 식당,20200000000000.0,I,2018-08-31 23:59,한식,204125.3126,444715.4261,한식,37868293
영업,,92.39,135998,서울특별시 강남구 대치동 931-23 삼주빌딩 ,서울특별시 강남구 삼성로 323 삼주빌딩 1층 (대치동),6203.0,매일식품관,20200000000000.0,U,2021-12-26 2:40,한식,205202.1535,444268.4897,한식,1558046166
영업,02 5649292,323.0,135881,서울특별시 강남구 삼성동 162-12번지 지상1층지하1층 ,서울특별시 강남구 봉은사로 636 (삼성동지상1층지하1층),6170.0,본가신의주찹쌀순대전문점,20200000000000.0,U,2019-03-08 2:40,한식,205669.7425,445840.6092,한식,32259536
영업,,15.01,135914,서울특별시 강남구 역삼동 668-9 해석빌딩,서울특별시 강남구 봉은사로30길 64 지하1층 주방2호 (역삼동 해석빌딩),6140.0,역삼쇼부라멘,20200000000000.0,I,2021-12-06 21:01,한식,203160.7563,444575.2154,,-
