개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
3190000,3190000-101-2010-00022,20100217,,3,폐업,2,폐업,20121004,,,,,85.39,156853,서울특별시 동작구 신대방동 607-28번지 ,,,엠앤비호프(M&B호프),2.01003E+13,I,2018-08-31 23:59,호프/통닭,191744.0785,443034.7372,호프/통닭,,,,,상수도전용,,,,,,,,,N,85.39,,,
3190000,3190000-101-2010-00023,20100217,,3,폐업,2,폐업,20171227,,,,02 5231790,24.05,156879,서울특별시 동작구 사당동 203-16번지 ,서울특별시 동작구 사당로 150 (사당동),7030,치즈밥있슈?,2.01712E+13,I,2018-08-31 23:59,분식,196946.3935,442852.3768,분식,,,,,상수도전용,,,,,,,,,N,24.05,,,
3190000,3190000-101-2010-00024,20100217,,1,영업/정상,1,영업,,,,,02 8237319,51.02,156030,서울특별시 동작구 상도동 502-5 ,서울특별시 동작구 사당로 16 (상도동),7027,청년다방,2.02012E+13,U,2020-12-11 2:40,통닭(치킨),196046.1952,443671.8991,통닭(치킨),,,기타,,상수도전용,,,,,,,,,N,51.02,,,
3190000,3190000-101-2010-00025,20100217,,3,폐업,2,폐업,20160921,,,,,71.89,156826,서울특별시 동작구 사당동 1031-27번지 6층 ,서울특별시 동작구 동작대로 21 (사당동 6층),7015,6(SIX),2.01309E+13,I,2018-08-31 23:59,기타,198280.6647,441811.9827,기타,,,,,상수도전용,,,,,,,,,N,71.89,,,
3190000,3190000-101-2010-00026,20100217,,3,폐업,2,폐업,20161004,,,,,81.25,156826,서울특별시 동작구 사당동 1031-27번지 (5층) ,서울특별시 동작구 동작대로 21 (사당동(5층)),7015,더  식스(The 6 six),2.01505E+13,I,2018-08-31 23:59,까페,198280.6647,441811.9827,까페,,,,,상수도전용,,,,,,,,,N,81.25,,,
3190000,3190000-101-2010-00027,20100219,,3,폐업,2,폐업,20110823,,,,,30.24,156838,서울특별시 동작구 상도동 183-7번지 ,,,마장동황귀닭곰탕,2.01003E+13,I,2018-08-31 23:59,한식,194506.6006,444625.3449,한식,,,,,상수도전용,,,,,,,,,N,30.24,,,
3190000,3190000-101-2010-00028,20100219,,1,영업/정상,1,영업,,,,,,92.05,156816,서울특별시 동작구 사당동 138-4번지 (103104호) ,서울특별시 동작구 동작대로27다길 29 (사당동(103104호)),7008,본때 이수점,2.01904E+13,U,2019-04-17 2:40,한식,198217.6261,442674.1554,한식,,,,,상수도전용,,,,,,,,,N,92.05,,,
3190000,3190000-101-2010-00029,20100219,,3,폐업,2,폐업,20201005,,,,,129.06,156801,서울특별시 동작구 노량진동 126-6 ,서울특별시 동작구 만양로14가길 22 (노량진동),6913,언더2그램고로케,2.0201E+13,U,2020-10-07 2:40,분식,195077.3577,445597.5107,분식,,,,,상수도전용,,,,,,,,,N,129.06,,,
3190000,3190000-101-2010-00030,20100222,,3,폐업,2,폐업,20101006,,,,02 8265515,33.83,156861,서울특별시 동작구 흑석동 184-28번지 (2층) ,,,르떼소로(Le tesoro),2.01003E+13,I,2018-08-31 23:59,경양식,196451.1129,445064.5581,경양식,,,,,상수도전용,,,,,,,,,N,33.83,,,
3190000,3190000-101-2010-00031,20100223,,1,영업/정상,1,영업,,,,,264099282,76.79,156800,서울특별시 동작구 노량진동 89-1,서울특별시 동작구 노량진로16길 24 (노량진동),6923,청석골감자탕,2.02205E+13,U,2021-12-04 22:05,기타,194958.5083,445591.3053,,,,,,,,,,,,,,,,,,,
3190000,3190000-101-2010-00032,20100223,,3,폐업,2,폐업,20120201,,,,,331.34,156859,서울특별시 동작구 흑석동 95-7번지 ,,,에이소,2.01108E+13,I,2018-08-31 23:59,한식,196592.108,444885.3983,한식,,,,,상수도전용,,,,,,,,,N,331.34,,,
3190000,3190000-101-2010-00033,20100224,,1,영업/정상,1,영업,,,,,,26.38,156873,서울특별시 동작구 상도동 279-61 한강베스트빌  101호 ,서울특별시 동작구 양녕로23길 120 (상도동한강베스트빌  101호),7044,그릴맨바베큐,2.02012E+13,U,2020-12-13 2:40,통닭(치킨),194353.9659,443677.8308,통닭(치킨),,,주택가주변,,상수도전용,,,,,,,,,N,26.38,,,
3190000,3190000-101-2010-00034,20100224,,3,폐업,2,폐업,20150217,,,,02 5332291,62.82,156817,서울특별시 동작구 사당동 167-3번지 (1층) ,서울특별시 동작구 사당로23다길 18 (사당동(1층)),,전주식당,2.01003E+13,I,2018-08-31 23:59,한식,197592.3592,442949.1472,한식,,,,,상수도전용,,,,,,,,,N,62.82,,,
3190000,3190000-101-2010-00035,20100224,,1,영업/정상,1,영업,,,,,02532 9147,64.58,156816,서울특별시 동작구 사당동 145-30 2층 ,서울특별시 동작구 동작대로27가길 37 (사당동2층),7008,종부네,2.02104E+13,U,2021-04-15 2:40,경양식,198265.2882,442641.2004,경양식,,,,,상수도전용,,,,,,,,,N,64.58,,,
3190000,3190000-101-2010-00036,20100224,,3,폐업,2,폐업,20120905,,,,,14.11,156840,서울특별시 동작구 상도동 194-4번지 ,서울특별시 동작구 상도로22길 30 (상도동),6959,삼삼치킨,2.01003E+13,I,2018-08-31 23:59,통닭(치킨),194360.6298,444426.0241,통닭(치킨),,,,,상수도전용,,,,,,,,,N,14.11,,,
3190000,3190000-101-2010-00037,20100225,,1,영업/정상,1,영업,,,,,,35.52,156090,서울특별시 동작구 사당동 1147 (B203호) ,서울특별시 동작구 사당로9가길 55 (사당동(B203호)),7003,은혜식당,2.02011E+13,U,2020-11-07 2:40,한식,197132.8695,442747.5215,한식,,,,,상수도전용,,,,,,,,,N,35.52,,,
3190000,3190000-101-2010-00038,20100225,,3,폐업,2,폐업,20160122,,,,02 8311339,42.12,156710,서울특별시 동작구 신대방동 395-68번지 보라매 나산스위트 지하1층 (89호) ,서울특별시 동작구 보라매로5가길 24 (신대방동보라매 나산스위트 지하1층 (89호)),7071,시골칼국수,2.01003E+13,I,2018-08-31 23:59,한식,193204.7822,443168.5136,한식,,,,,상수도전용,,,,,,,,,N,42.12,,,
3190000,3190000-101-2010-00039,20100225,,3,폐업,2,폐업,20110808,,,,,23.84,156818,서울특별시 동작구 사당동 176-23번지 ,,,콤삭,2.01101E+13,I,2018-08-31 23:59,분식,197351.0613,443158.6021,분식,,,,,상수도전용,,,,,,,,,N,23.84,,,
3190000,3190000-101-2010-00040,20100225,,3,폐업,2,폐업,20110131,,,,,27.88,156847,서울특별시 동작구 신대방동 338-22번지 ,,,동원왕족발(한방),2.01003E+13,I,2018-08-31 23:59,한식,193646.8697,444021.7322,한식,,,,,상수도전용,,,,,,,,,N,27.88,,,
3190000,3190000-101-2010-00041,20100226,,3,폐업,2,폐업,20181026,,,,,41,156801,서울특별시 동작구 노량진동 126-6번지 ,서울특별시 동작구 만양로14가길 22 (노량진동),6913,포마토김밥,2.0181E+13,U,2018-10-28 2:37,분식,195077.3577,445597.5107,분식,,,,,상수도전용,,,,,,,,,N,41,,,
3190000,3190000-101-2010-00042,20100302,,1,영업/정상,1,영업,,,,,,64.36,156827,서울특별시 동작구 사당동 1039-50 지하1층 ,서울특별시 동작구 동작대로1길 32 (사당동 지하1층),7025,치킨오짱,2.02012E+13,U,2020-12-06 2:40,호프/통닭,198119.2836,441693.0842,호프/통닭,,,,,상수도전용,,,,,,,,,N,64.36,,,
3190000,3190000-101-2010-00043,20100302,,1,영업/정상,1,영업,,,,,02 5916087,49.2,156815,서울특별시 동작구 사당동 89-39번지 ,서울특별시 동작구 동작대로33길 13 (사당동),6997,해초 세꼬시,2.01312E+13,I,2018-08-31 23:59,한식,198282.721,443046.6384,한식,,,,,상수도전용,,,,,,,,,N,49.2,,,
3190000,3190000-101-2010-00044,20100302,,1,영업/정상,1,영업,,,,,,16.56,156824,서울특별시 동작구 사당동 1003-6번지 ,서울특별시 동작구 사당로 280 (사당동),7013,땡초우동 in 포차 사당점,2.01507E+13,I,2018-08-31 23:59,분식,198058.7262,442429.9403,분식,,,,,상수도전용,,,,,,,,,N,16.56,,,
3190000,3190000-101-2010-00045,20100303,,1,영업/정상,1,영업,,,,,,40,156030,서울특별시 동작구 상도동 490-6번지 ,서울특별시 동작구 상도로58길 4 (상도동),7040,파동추야,2.01004E+13,I,2018-08-31 23:59,기타,195778.4598,443748.9958,기타,,,,,상수도전용,,,,,,,,,N,40,,,
3190000,3190000-101-2010-00046,20100303,,3,폐업,2,폐업,20110714,,,,,28.16,156823,서울특별시 동작구 사당동 316-25번지 ,,,즐겨찾기,2.01004E+13,I,2018-08-31 23:59,분식,197785.9694,442125.0506,분식,,1,,,상수도전용,,,,,,,,,N,28.16,,,
3190000,3190000-101-2010-00047,20100304,,3,폐업,2,폐업,20160816,,,,,31.16,156857,서울특별시 동작구 흑석동 51-3번지 (1층) ,서울특별시 동작구 서달로14나길 10 (흑석동(1층)),6979,아구랑쭈꾸미,2.01601E+13,I,2018-08-31 23:59,정종/대포집/소주방,196713.326,445055.6574,정종/대포집/소주방,,,,,상수도전용,,,,,,,,,N,31.16,,,
3190000,3190000-101-2010-00048,20100304,,3,폐업,2,폐업,20140808,,,,02 5830102,13.79,156823,서울특별시 동작구 사당동 319-1번지 ,서울특별시 동작구 사당로20길 33 (사당동),7012,밀려오네포차,2.01208E+13,I,2018-08-31 23:59,정종/대포집/소주방,197788.3891,442171.135,정종/대포집/소주방,,,,,상수도전용,,,,,,,,,N,13.79,,,
3190000,3190000-101-2010-00049,20100308,,1,영업/정상,1,영업,,,,,02 8222941,66,156861,서울특별시 동작구 흑석동 228-11번지 ,서울특별시 동작구 서달로 134-1 (흑석동),6980,상도늘보리(흑석점),2.0191E+13,U,2019-10-03 2:40,한식,196498.4406,444810.003,한식,,,,,상수도전용,,,,,,,,,N,66,,,
3190000,3190000-101-2010-00050,20100308,,3,폐업,2,폐업,20151007,,,,234875252,30.74,156883,서울특별시 동작구 사당동 249-87번지 ,서울특별시 동작구 사당로 202 (사당동),7009,고가네 옛날막창,2.0151E+13,I,2018-08-31 23:59,기타,197324.5206,442500.5812,기타,,,,,상수도전용,,,,,,,,,N,30.74,,,
3190000,3190000-101-2010-00051,20100310,,3,폐업,2,폐업,20110801,,,,,26.06,156840,서울특별시 동작구 상도동 197-15번지 (1층2호) ,,,피자태,2.01003E+13,I,2018-08-31 23:59,패스트푸드,194411.1828,444322.2479,패스트푸드,,,,,상수도전용,,,,,,,,,N,26.06,,,
3190000,3190000-101-2010-00052,20100312,,1,영업/정상,1,영업,,,,,,29.75,156861,서울특별시 동작구 흑석동 223-6 ,서울특별시 동작구 흑석로 90 (흑석동),6973,포마토김밥,2.02011E+13,U,2020-11-27 2:40,분식,196363.4717,444995.1661,분식,,,,,상수도전용,,,,,,,,,N,29.75,,,
3190000,3190000-101-2010-00053,20100315,,1,영업/정상,1,영업,,,,,02 20551003,33.15,156826,서울특별시 동작구 사당동 1031-24 (1층) ,서울특별시 동작구 동작대로3길 10 (사당동(1층)),7015,여정,2.02111E+13,U,2021-11-21 2:40,정종/대포집/소주방,198233.485,441808.5539,정종/대포집/소주방,,,,,상수도전용,,,,,,,,,N,33.15,,,
3190000,3190000-101-2010-00054,20100315,,3,폐업,2,폐업,20101013,,,,02  521 7211,14.43,156822,서울특별시 동작구 사당동 300-78번지 ,,,기분좋은날,2.01003E+13,I,2018-08-31 23:59,호프/통닭,197413.5049,442032.7732,호프/통닭,,,,,상수도전용,,,,,,,,,N,14.43,,,
3190000,3190000-101-2010-00055,20100315,,1,영업/정상,1,영업,,,,,02  823 3989,82.65,156811,서울특별시 동작구 대방동 400-5 ,서울특별시 동작구 상도로 4 (대방동),7055,가장맛있는족발보라매역점,2.02109E+13,U,2021-09-09 2:40,통닭(치킨),192929.6466,444167.6218,통닭(치킨),0,0,,,상수도전용,0,0,0,0,0,,0,0,N,82.65,,,
3190000,3190000-101-2010-00056,20100316,,1,영업/정상,1,영업,,,,,,27.17,156811,서울특별시 동작구 대방동 409-22 ,서울특별시 동작구 여의대방로24마길 6 (대방동),7055,맛짱식당,2.02012E+13,U,2020-12-19 2:40,한식,193222.8731,444065.135,한식,,,,,상수도전용,,,,,,,,,N,27.17,,,
3190000,3190000-101-2010-00057,20100317,,3,폐업,2,폐업,20101026,,,,02  532 5338,26.59,156824,서울특별시 동작구 사당동 708-446번지 ,,,청운빈대떡,2.01004E+13,I,2018-08-31 23:59,정종/대포집/소주방,198159.6718,442573.838,정종/대포집/소주방,,,,,상수도전용,,,,,,,,,N,26.59,,,
3190000,3190000-101-2010-00058,20100317,,1,영업/정상,1,영업,,,,,,20.7,156841,서울특별시 동작구 상도동 210-386 ,서울특별시 동작구 양녕로 190 (상도동),7037,피자마루,2.02105E+13,U,2021-05-29 2:40,한식,194953.685,443991.1191,한식,,,,,상수도전용,,,,,,,,,N,20.7,,,
3190000,3190000-101-2010-00059,20100317,,1,영업/정상,1,영업,,,,,02 8231949,80.78,156811,서울특별시 동작구 대방동 417-2 ,서울특별시 동작구 여의대방로 134-1 (대방동),7055,대방회집,2.0211E+13,U,2021-10-23 2:40,일식,192917.9686,444095.3906,일식,0,0,,,상수도전용,0,0,0,0,0,,0,0,N,80.78,,,
3190000,3190000-101-2010-00060,20100318,,3,폐업,2,폐업,20140731,,,,,170.26,156030,서울특별시 동작구 상도동 505-8번지 지하1층 ,서울특별시 동작구 상도로61길 35 (상도동지하1층),7027,톡(TOK) 까노코,2.01012E+13,I,2018-08-31 23:59,호프/통닭,196115.215,443640.4862,호프/통닭,,,,,상수도전용,,,,,,,,,N,170.26,,,
3190000,3190000-101-2010-00061,20100319,,3,폐업,2,폐업,20201106,,,,,63.65,156801,서울특별시 동작구 노량진동 119-68 2층 ,서울특별시 동작구 만양로 93 (노량진동2층),6923,혼스시,2.02011E+13,U,2020-11-08 2:40,일식,194984.4173,445509.9798,일식,,,,,상수도전용,,,,,,,,,N,63.65,,,
3190000,3190000-101-2010-00062,20100323,,1,영업/정상,1,영업,,,,,02 8125462,46,156030,서울특별시 동작구 상도동 501-2 ,서울특별시 동작구 사당로 6-1 (상도동),7027,리얼 후라이 숭실대점,2.0201E+13,U,2020-10-30 2:40,통닭(치킨),195965.1329,443684.0654,통닭(치킨),,,,,상수도전용,,,,,,,,,N,46,,,
3190000,3190000-101-2010-00063,20100324,,1,영업/정상,1,영업,,,,,,38.16,156824,서울특별시 동작구 사당동 1006-12번지 ,서울특별시 동작구 동작대로21길 16 (사당동),7013,장가네장어탕,2.01408E+13,I,2018-08-31 23:59,한식,198239.1492,442417.5439,한식,,,,,상수도전용,,,,,,,,,N,38.16,,,
3190000,3190000-101-2010-00064,20100325,,3,폐업,2,폐업,20110603,,,,02  34816778,19.5,156816,서울특별시 동작구 사당동 144-16번지 ,,,한성양꼬치,2.01005E+13,I,2018-08-31 23:59,정종/대포집/소주방,198180.7538,442568.3571,정종/대포집/소주방,,,,,상수도전용,,,,,,,,,N,19.5,,,
3190000,3190000-101-2010-00065,20100329,,3,폐업,2,폐업,20121220,,,,,30.77,156806,서울특별시 동작구 노량진동 302-267번지 ,서울특별시 동작구 장승배기로19길 32 (노량진동),6935,또와포차식당,2.0111E+13,I,2018-08-31 23:59,기타,194463.4952,445114.2033,기타,,,,,상수도전용,,,,,,,,,N,30.77,,,
3190000,3190000-101-2010-00066,20100330,,3,폐업,2,폐업,20101220,,,,02 5961004,,156816,서울특별시 동작구 사당동 147-50번지 2층 ,,,이수갈비,2.01003E+13,I,2018-08-31 23:59,식육(숯불구이),198278.7745,442520.2375,식육(숯불구이),,,,,,,,,,,,,,N,0,,,
3190000,3190000-101-2010-00067,20100330,,3,폐업,2,폐업,20170613,,,,,32.3,156030,서울특별시 동작구 상도동 492-23번지 ,서울특별시 동작구 상도로62길 21 (상도동),7040,송하칼국수,2.01706E+13,I,2018-08-31 23:59,한식,195828.6881,443676.7811,한식,,,,,상수도전용,,,,,,,,,N,32.3,,,
3190000,3190000-101-2010-00068,20100331,,3,폐업,2,폐업,20140428,,,,232801627,62.44,156818,서울특별시 동작구 사당동 169-8번지 대림(아)상가 지하 2-1호 3호 3-1호 ,서울특별시 동작구 사당로17길 52 (사당동),7005,백두산식당,2.01401E+13,I,2018-08-31 23:59,한식,197545.9854,442685.8869,한식,,,,,상수도전용,,,,,,,,,N,62.44,,,
3190000,3190000-101-2010-00069,20100401,,3,폐업,2,폐업,20101028,,,,,37.83,156813,서울특별시 동작구 노량진동 330번지 삼익상가 지하 23호 ,,,연풍왕떡갈비,2.01004E+13,I,2018-08-31 23:59,한식,195079.2655,445413.2884,한식,,,,,상수도전용,,,,,,,,,N,37.83,,,
3190000,3190000-101-2010-00070,20100402,,1,영업/정상,1,영업,,,,,02 8335006,85.8,156713,서울특별시 동작구 신대방동 395-69번지 보라매아카데미타워 2층 201호 ,서울특별시 동작구 보라매로5가길 16 (신대방동보라매아카데미타워 2층 201호),7071,에머이 보라매점,2.02006E+13,U,2020-06-18 2:40,외국음식전문점(인도태국등),193218.364,443239.5811,외국음식전문점(인도태국등),,,,,상수도전용,,,,,,,,,N,85.8,,,
3190000,3190000-101-2010-00071,20100406,,3,폐업,2,폐업,20130805,,,,,40.29,156813,서울특별시 동작구 노량진동 330번지 삼익아파트 지하22호 ,서울특별시 동작구 만양로 84 (노량진동삼익아파트 지하22호),6914,토담,2.01102E+13,I,2018-08-31 23:59,한식,195079.2655,445413.2884,한식,,,,,상수도전용,,,,,,,,,N,40.29,,,
3190000,3190000-101-2010-00072,20100408,,1,영업/정상,1,영업,,,,,,154.76,156827,서울특별시 동작구 사당동 1042-13 ,서울특별시 동작구 동작대로1길 10-14 1~2층 (사당동),7025,페니커피로스터스,2.02012E+13,U,2020-12-19 2:40,기타,198249.0189,441745.3766,기타,,,주택가주변,,상수도전용,,,,,,,,,N,154.76,,,
3190000,3190000-101-2010-00073,20100408,,3,폐업,2,폐업,20120829,,,,,89.15,156030,서울특별시 동작구 상도동 314-13번지 (2층) ,서울특별시 동작구 성대로 24 (상도동(2층)),7042,더원(The One),2.01103E+13,I,2018-08-31 23:59,통닭(치킨),193978.1937,444143.28,통닭(치킨),,,,,상수도전용,,,,,,,,,N,89.15,,,
3190000,3190000-101-2010-00074,20100408,,3,폐업,2,폐업,20130801,,,,,20.01,156854,서울특별시 동작구 신대방동 690-1번지 ,서울특별시 동작구 대림로 44 (신대방동),7070,전주댁옛날빈대떡,2.01209E+13,I,2018-08-31 23:59,한식,191856.2803,442845.737,한식,,,,,상수도전용,,,,,,,,,N,20.01,,,
3190000,3190000-101-2010-00075,20100408,,1,영업/정상,1,영업,,,,,02 8229294,34.34,156030,서울특별시 동작구 상도동 509-2번지 ,서울특별시 동작구 사당로 56 (상도동),7027,미쳐버린파닭,2.01607E+13,I,2018-08-31 23:59,통닭(치킨),196441.7554,443596.0578,통닭(치킨),,,,,상수도전용,,,,,,,,,N,34.34,,,
3190000,3190000-101-2010-00076,20100409,,3,폐업,2,폐업,20210216,,,,8142575,37.82,156847,서울특별시 동작구 신대방동 348-3 ,서울특별시 동작구 보라매로 104 (신대방동),7053,왕세숫대야냉면돈까스,2.02102E+13,U,2021-02-18 2:40,한식,193592.5134,444026.3532,한식,,,,,상수도전용,,,,,,,,,N,37.82,,,
3190000,3190000-101-2010-00077,20100413,,3,폐업,2,폐업,20160323,,,,,21.56,156030,서울특별시 동작구 상도동 321-32번지 ,서울특별시 동작구 국사봉길 33 (상도동),7042,달봉비어,2.01603E+13,I,2018-08-31 23:59,통닭(치킨),193714.572,443972.1697,통닭(치킨),,,,,상수도전용,,,,,,,,,N,21.56,,,
3190000,3190000-101-2010-00078,20100413,,3,폐업,2,폐업,20130710,,,,02 846 0261,54.15,156852,서울특별시 동작구 신대방동 591-13번지 ,서울특별시 동작구 신대방길 108 (신대방동),7068,한독식당,2.01305E+13,I,2018-08-31 23:59,호프/통닭,191853.593,443120.3354,호프/통닭,,,,,상수도전용,,,,,,,,,N,54.15,,,
3190000,3190000-101-2010-00079,20100414,,3,폐업,2,폐업,20200129,,,,,170.55,156030,서울특별시 동작구 상도동 504-1번지 ,서울특별시 동작구 상도로61길 48 (상도동),7027,아지트,2.02001E+13,U,2020-01-30 2:40,호프/통닭,196161.5452,443607.753,호프/통닭,,,,,상수도전용,,,,,,,,,N,170.55,,,
3190000,3190000-101-2010-00080,20100415,,3,폐업,2,폐업,20191111,,,,,35.26,156861,서울특별시 동작구 흑석동 190-29번지 (1층) ,서울특별시 동작구 흑석로9길 11 (흑석동(1층)),6910,흥부네닭강정(중앙대점),2.01911E+13,U,2019-11-13 2:40,분식,196347.2222,445049.256,분식,,,,,상수도전용,,,,,,,,,N,35.26,,,
3190000,3190000-101-2010-00081,20100416,,3,폐업,2,폐업,20101210,,,,,15.3,156823,서울특별시 동작구 사당동 321-58번지 ,,,곱순이네,2.01004E+13,I,2018-08-31 23:59,분식,197766.4419,442273.8199,분식,,2,주택가주변,,상수도전용,,,,,,,,,N,15.3,,,
3190000,3190000-101-2010-00082,20100416,,3,폐업,2,폐업,20220126,,,,02 8241215,30.6,156843,서울특별시 동작구 상도동 248-27 (1층) ,서울특별시 동작구 성대로1길 8 (상도동(1층)),6959,목포 참홍어 전문점,2.02201E+13,U,2022-01-28 2:40,한식,194006.2036,444253.3927,한식,0,0,,,상수도전용,0,0,0,0,0,,0,0,N,30.6,,,
3190000,3190000-101-2010-00083,20100420,,1,영업/정상,1,영업,,,,,02 8322215,74.92,156854,서울특별시 동작구 신대방동 694-10번지 ,서울특별시 동작구 대림로 33-1 (신대방동),7073,시골집,2.0181E+13,U,2018-10-20 2:37,한식,191907.5435,442767.2818,한식,,,,,상수도전용,,,,,,,,,N,74.92,,,
3190000,3190000-101-2010-00084,20100420,,3,폐업,2,폐업,20100910,,,,,35.55,156847,서울특별시 동작구 신대방동 345-3번지 ,,,우일정육점식당,2.01006E+13,I,2018-08-31 23:59,한식,193536.4443,443946.5544,한식,,,,,상수도전용,,,,,,,,,N,35.55,,,
3190000,3190000-101-2010-00085,20100422,,3,폐업,2,폐업,20120215,,,,02 8255204,20.13,156838,서울특별시 동작구 상도동 196-56번지 ,,,주전부리,2.01005E+13,I,2018-08-31 23:59,정종/대포집/소주방,194371.732,444404.1998,정종/대포집/소주방,,,,,상수도전용,,,,,,,,,N,20.13,,,
3190000,3190000-101-2010-00086,20100423,,3,폐업,2,폐업,20110613,,,,02  43771973,24.12,156815,서울특별시 동작구 사당동 128-46번지 ,,,최강달인만두,2.01005E+13,I,2018-08-31 23:59,한식,198147.8271,442881.0224,한식,,,,,상수도전용,,,,,,,,,N,24.12,,,
3190000,3190000-101-2010-00087,20100423,,3,폐업,2,폐업,20110701,,,,02 5858912,20.08,156883,서울특별시 동작구 사당동 249-11번지 ,,,장수촌,2.01005E+13,I,2018-08-31 23:59,한식,197301.215,442407.9997,한식,,,,,상수도전용,,,,,,,,,N,20.08,,,
3190000,3190000-101-2010-00088,20100426,,1,영업/정상,1,영업,,,,,,75,156824,서울특별시 동작구 사당동 1003-18 ,서울특별시 동작구 동작대로19길 60 (사당동),7013,낙성곱창,2.02007E+13,U,2020-07-31 2:40,기타,198017.3596,442383.1806,기타,,,,,상수도전용,,,,,,,,,N,75,,,
3190000,3190000-101-2010-00089,20100429,,3,폐업,2,폐업,20160704,,,,,,156816,서울특별시 동작구 사당동 132-20번지 (2층) ,서울특별시 동작구 동작대로27길 16-5 (사당동(2층)),7008,크레이지건,2.01004E+13,I,2018-08-31 23:59,호프/통닭,198249.8726,442841.2079,호프/통닭,,,,,,,,,,,,,,N,0,,,
3190000,3190000-101-2010-00090,20100430,,3,폐업,2,폐업,20140115,,,,,12.25,156860,서울특별시 동작구 흑석동 102-63번지 ,서울특별시 동작구 서달로13길 11-15 (흑석동),6972,노량진할머니왕파전,2.01504E+13,I,2018-08-31 23:59,한식,196547.1352,445066.7331,한식,,,,,상수도전용,,,,,,,,,N,12.25,,,
3190000,3190000-101-2010-00091,20100503,,1,영업/정상,1,영업,,,,,,36,156816,서울특별시 동작구 사당동 147-110번지 ,서울특별시 동작구 사당로 305 (사당동),7008,만복국수,2.01005E+13,I,2018-08-31 23:59,기타,198276.9436,442584.2879,기타,,,,,상수도전용,,,,,,,,,N,36,,,
3190000,3190000-101-2010-00092,20100503,,3,폐업,2,폐업,20121122,,,,02 5369289,95,156821,서울특별시 동작구 사당동 265-12번지 2층 ,서울특별시 동작구 사당로 229 (사당동2층),7004,구이팔구,2.01005E+13,I,2018-08-31 23:59,기타,197574.1384,442391.3009,기타,,,,,상수도전용,,,,,,,,,N,95,,,
3190000,3190000-101-2010-00093,20100504,,3,폐업,2,폐업,20130417,,,,,17,156804,서울특별시 동작구 노량진동 271-16번지 ,서울특별시 동작구 노량진로6길 22 (노량진동),6931,가연,2.01005E+13,I,2018-08-31 23:59,호프/통닭,194243.7594,445540.8806,호프/통닭,,,,,상수도전용,,,,,,,,,N,17,,,
3190000,3190000-101-2010-00094,20100507,,1,영업/정상,1,영업,,,,,,32,156030,서울특별시 동작구 상도동 505-6 ,서울특별시 동작구 사당로 20 (상도동),7027,현선이네4,2.02106E+13,U,2021-06-13 2:40,패스트푸드,196102.7595,443660.7585,패스트푸드,,,,,상수도전용,,,,,,,,,N,32,,,
3190000,3190000-101-2010-00095,20100507,,3,폐업,2,폐업,20110105,,,,,50,156815,서울특별시 동작구 사당동 128-2번지 ,,,D.M.Z 산삼생막걸리,2.01005E+13,I,2018-08-31 23:59,기타,198173.6751,442895.6962,기타,,,,,상수도전용,,,,,,,,,N,50,,,
3190000,3190000-101-2010-00096,20100507,,3,폐업,2,폐업,20141113,,,,02 5225498,21.25,156821,서울특별시 동작구 사당동 297번지 1층(102호) ,서울특별시 동작구 사당로16바길 9 (사당동1층(102호)),7018,행복한식당,2.01103E+13,I,2018-08-31 23:59,한식,197440.484,442136.669,한식,1,1,,,상수도전용,,,,,,,,,N,21.25,,,
3190000,3190000-101-2010-00097,20100511,,3,폐업,2,폐업,20160513,,,,02 8122688,104,156839,서울특별시 동작구 상도동 328-12번지 ,서울특별시 동작구 상도로 99-7 (상도동),6952,왕포차,2.01605E+13,I,2018-08-31 23:59,정종/대포집/소주방,193849.0436,444241.308,정종/대포집/소주방,,,,,상수도전용,,,,,,,,,N,104,,,
3190000,3190000-101-2010-00098,20100512,,1,영업/정상,1,영업,,,,,02  8230301,46.9,156804,서울특별시 동작구 노량진동 244-69 (1층) ,서울특별시 동작구 노량진로8길 60 (노량진동(1층)),6929,동작카페,2.02105E+13,U,2021-05-16 2:40,한식,194503.1774,445546.9884,한식,,,,,상수도전용,,,,,,,,,N,46.9,,,
3190000,3190000-101-2010-00099,20100514,,3,폐업,2,폐업,20111102,,,,02 8239292,30.9,156860,서울특별시 동작구 흑석동 181-1번지 ,,,오공포차,2.01012E+13,I,2018-08-31 23:59,호프/통닭,196547.6883,445149.1798,호프/통닭,,,,,상수도전용,,,,,,,,,N,30.9,,,
3190000,3190000-101-2010-00100,20100517,,3,폐업,2,폐업,20140724,,,,02 8256827,45.65,156030,서울특별시 동작구 상도동 420번지 대우유로카운티 B301호,서울특별시 동작구 양녕로 287 (상도동),6919,구르메,2.01401E+13,I,2018-08-31 23:59,일식,195449.9856,444799.7365,일식,,,,,상수도전용,,,,,,,,,N,45.65,,,
